url,budget,boxOffice,isWinner,oscarWins,oscarNom,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Metascore,imdbRating,imdbVotes,imdbID,tomatoMeter,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,DVD,Production,Decade
https://en.wikipedia.org/wiki/The_Story_of_Louis_Pasteur,0,0,false,3,4,The Story of Louis Pasteur,1936-01-31T21:00:00.000Z,UNRATED,1936-01-31T21:00:00.000Z,87,Biography,William Dieterle,"Sheridan Gibney (story), Pierre Collings (story)","Paul Muni, Josephine Hutchinson, Anita Louise, Donald Woods","In 1860 Paris, chemist Louis Pasteur is considered a quack within the medical community for advocating that doctors and surgeons wash their hands and boil their instruments to destroy microbes that can kill their patients. He came across this belief when discovering microscopic organisms in sour wine, the organisms which could be killed if heated sufficiently. The belief among the scientific community at large is that the organisms are the result of disease and not the cause. This belief is despite the fact that thirty percent of women die in childbirth due to child bed disease, accounting for twenty thousand annual deaths in Paris alone. The debate takes Pasteur all the way to a meeting with Emperor Napoleon III and his physician, Dr. Charbonnet, who is one of the leading opponents of Pasteur. Several years later - France now a republic - much of Pasteur's reputation changes as a government sanctioned experiment with anthrax and sheep shows that a vaccine created by Pasteur proves effective. As Pasteur begins work on finding the cause and a cure for rabies, which proves a more difficult challenge, he still has his detractors, including Dr. Charbonnet. This continuing debate brings about his biggest challenge: proving that microbes are the cause of all disease. Through it all, he is supported not only by his family, but Dr. Jean Martel, who was once a junior physician in the emperor's court and a physician within the republic's government, but who now works with Pasteur and is his son-in-law. But an act of bravado by Charbonnet may ultimately prove to be the breakthrough for which Pasteur is looking. Moving the experimental treatments from animals to humans proves a bigger obstacle, as is Charbonnet's need to win at all cost in the court of public opinion.",English,USA,0,7.4,1479,tt0028313,100,8.3,5,5,0,79,3.7,375,1970-01-01T00:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/The_Great_Ziegfeld,2183000,4673000,true,3,7,The Great Ziegfeld,1936-01-31T21:00:00.000Z,NOT RATED,1936-04-07T21:00:00.000Z,177,Biography,Robert Z. Leonard,William Anthony McGuire (screenplay),"William Powell, Myrna Loy, Luise Rainer, Frank Morgan","At the 1893 Chicago World's Fair, sideshow barker Flo Ziegfeld turns the tables on his more successful neighbor Billings, and steals his girlfriend to boot. This pattern is repeated throughout their lives, as Ziegfeld makes and loses many fortunes putting on ever bigger, more spectacular shows (sections of which appear in the film). French revue star Anna Held becomes his first wife, but it's not easy being married to the man who ""glorified the American girl."" Late in life, now married to Billie Burke, he seems to be all washed up, but...",English,USA,0,6.9,4741,tt0027698,65,6.3,26,17,9,52,3.3,2683,2004-02-02T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Mr._Deeds_Goes_to_Town,845710,1000000,false,1,5,Mr. Deeds Goes to Town,1936-01-31T21:00:00.000Z,APPROVED,1936-04-11T21:00:00.000Z,115,Comedy,Frank Capra,"Robert Riskin (screen play), Clarence Budington Kelland (story)","Gary Cooper, Jean Arthur, George Bancroft, Lionel Stander","Longfellow Deeds lives in a small town, leading a small town kind of life - including playing the tuba in the town band. When a relative dies and leaves Deeds a fortune, Longfellow picks up his tuba and moves to the big city where he becomes an instant target for everyone from the greedy opera committee to the sensationist daily newspaper. Deeds outwits them all until Babe Bennett comes along. Babe is a hot-shot reporter who figures the best way to get close to Deeds is to pose as a damsel in distress. When small-town boy meets big-city girl anything can, and does, happen.",English,USA,0,8,14367,tt0027996,94,8.4,17,16,1,86,3.9,9115,2000-02-14T21:00:00.000Z,Columbia,1930s
https://en.wikipedia.org/wiki/San_Francisco_(1936_film),1300000,2868000,false,1,6,San Francisco,1936-01-31T21:00:00.000Z,UNRATED,1936-06-25T21:00:00.000Z,115,Drama,W.S. Van Dyke,"Anita Loos (screen play), Robert E. Hopkins (from the story by)","Clark Gable, Jeanette MacDonald, Spencer Tracy, Jack Holt","A Barbary Coast saloonkeeper and a Nob Hill impresario are rivals for the affections of a beautiful singer, both personally and professionally in 1906 San Francisco.",English,USA,0,7.3,3704,tt0028216,100,7.4,8,8,0,71,3.7,1290,2006-06-19T20:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Anthony_Adverse,0,0,false,4,7,Anthony Adverse,1936-01-31T21:00:00.000Z,APPROVED,1936-08-28T21:00:00.000Z,141,Adventure,"Mervyn LeRoy, Michael Curtiz","Hervey Allen (by), Sheridan Gibney (screen play)","Fredric March, Olivia de Havilland, Donald Woods, Anita Louise","In late 18th century Italy, a beautiful young woman finds herself married to a rich but cruel older man. However, she is in love with another, younger man. When the husband finds out, he kills the lover in a swordfight, and takes his wife on a long trip throughout Europe. Months later, she dies giving birth to a son. The husband leaves the child at a convent, where he is raised until the age of 10; then he is apprenticed to a local merchant, who gives him the name ""Anthony Adverse"" because of the adversity in his life. But his adversity has only begun, as fate takes him to Cuba, Africa, and Paris.",English,USA,0,6.6,1072,tt0027300,13,4.3,8,1,7,54,3.4,465,1970-01-01T00:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Romeo_and_Juliet_(1936_film),2066000,962000,false,0,4,Romeo and Juliet,1936-01-31T21:00:00.000Z,PASSED,1936-09-02T21:00:00.000Z,125,Drama,George Cukor,"William Shakespeare (play), Talbot Jennings (adaptation)","Norma Shearer, Leslie Howard, John Barrymore, Edna May Oliver","The Montagues and the Capulets, two powerful families of Verona, hate each other. Romeo, son of Montague, crashes a Capulet party, and there meets Juliet, daughter of Capulet. They fall passionately in love. Since their families would disapprove, they marry in secret. Romeo gets in a fight with Tybalt, nephew of Lady Capulet, and kills him. He is banished from Verona. Capulet, not knowing that his daughter is already married, proceeds with his plans to marry Juliet to Paris, a prince. This puts Juliet in quite a spot, so she goes to the sympathetic Friar Laurence, who married her to Romeo. He suggests a daring plan to extricate her from her fix. Tragedy ensues.",English,USA,0,6.7,1169,tt0028203,75,6.1,8,6,2,48,3.3,556,2007-08-13T20:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Dodsworth_(film),0,1600000,false,1,7,Dodsworth,1936-01-31T21:00:00.000Z,PASSED,1936-09-22T21:00:00.000Z,101,Drama,William Wyler,"Sinclair Lewis (novel), Sidney Howard (dramatisation), Sidney Howard (screenplay)","Walter Huston, Ruth Chatterton, Paul Lukas, Mary Astor","A bittersweet tale of the increasing estrangement of a retired automobile tycoon and his wife. Increasingly obsessed with maintaining an appearance of youth, she falls in with a crowd of frivolous socialites during their ""second honeymoon"" European vacation. He, in turn, meets a woman who is everything she is not: self-assured, self-confident, and able to take care of herself.",English,USA,0,8.2,6032,tt0027532,88,7.5,16,14,2,86,3.9,1400,2001-12-10T21:00:00.000Z,Samuel Goldwyn Films,1930s
https://en.wikipedia.org/wiki/Libeled_Lady,603000,2723000,false,0,1,Libeled Lady,1936-01-31T21:00:00.000Z,NOT RATED,1936-10-08T21:00:00.000Z,98,Comedy,Jack Conway,"Maurine Dallas Watkins (screen play), Howard Emmett Rogers (screen play), George Oppenheimer (screen play), Wallace Sullivan (from the story by)","Jean Harlow, William Powell, Myrna Loy, Spencer Tracy","Warren Haggerty is the chief editor of the New York Evening Star. He keeps on delaying his marriage with Gladys because of problems his newspapers must face. When it is filed a 5 million dollars claim by Connie Allenbury for having printed she is a marriage-breaker, he organizes the unconsummated marriage of Gladys and the don Juan Bill Chandler. The goal is to catch Connie alone with a married man...",English,USA,0,7.9,5112,tt0027884,80,7.9,10,8,2,89,4,2644,2005-02-28T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Three_Smart_Girls,0,0,false,0,3,Three Smart Girls,1936-01-31T21:00:00.000Z,APPROVED,1936-12-19T21:00:00.000Z,84,Comedy,Henry Koster,"Adele Comandini (original story), Adele Comandini (screen play)","Binnie Barnes, Charles Winninger, Alice Brady, Ray Milland","The three Craig sisters, in Switzerland with their ten-years-divorced mother, run away to New York to prevent their father from marrying calculating socialite Donna Lyons. The overpowering vivacity of the Smart Girls (nominal ages 14-20) sweeps all before it, but a romantic complication between middle sister Kay and their accidental ally, Lord Michael Stuart, threatens shipwreck to their schemes...",English,USA,0,6.8,776,tt0028373,86,7.6,7,6,1,61,3.6,454,1995-01-16T21:00:00.000Z,Universal,1930s
https://en.wikipedia.org/wiki/A_Star_Is_Born_(1937_film),1200000,2000000,false,2,8,A Star Is Born,1937-01-31T21:00:00.000Z,NOT RATED,1937-04-26T21:00:00.000Z,111,Drama,"William A. Wellman, Jack Conway","Dorothy Parker (screen play), Alan Campbell (screen play), Robert Carson (screen play), William A. Wellman (from a story by), Robert Carson (from a story by)","Janet Gaynor, Fredric March, Adolphe Menjou, May Robson","A young woman comes to Hollywood with dreams of stardom, but achieves them only with the help of an alcoholic leading man whose best days are behind him.",English,USA,0,7.7,5097,tt0029606,100,7.4,11,11,0,79,3.6,2533,2004-11-15T21:00:00.000Z,Image Entertainment Inc.,1930s
https://en.wikipedia.org/wiki/Captains_Courageous_(1937_film),1645000,3133000,false,1,4,Captains Courageous,1937-01-31T21:00:00.000Z,PASSED,1937-06-24T21:00:00.000Z,115,Adventure,Victor Fleming,"Rudyard Kipling (novel), John Lee Mahin (screen play), Marc Connelly (screen play), Dale Van Every (screen play)","Freddie Bartholomew, Spencer Tracy, Lionel Barrymore, Melvyn Douglas",Harvey Cheyne is a spoiled brat used to having his own way. When a prank goes wrong onboard an ocean liner Harvey ends up overboard and nearly drowns. Fortunately he's picked up by a fishing boat just heading out for the season. He tries to bribe the crew into returning early to collect a reward but none of them believe him. Stranded on the boat he must adapt to the ways of the fishermen and learn more about the real world.,English,USA,0,8,6360,tt0028691,92,7.8,13,12,1,88,3.9,3729,2006-01-30T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/The_Good_Earth_(film),2816000,3557000,false,2,5,The Good Earth,1937-01-31T21:00:00.000Z,PASSED,1937-08-05T21:00:00.000Z,138,Drama,"Sidney Franklin, Victor Fleming, Gustav Machatý, Sam Wood","Talbot Jennings (screen play), Tess Slesinger (screen play), Claudine West (screen play), Pearl S. Buck (based upon the novel by)","Paul Muni, Luise Rainer, Walter Connolly, Tilly Losch",The story of a farmer in China: a story of humility and bravery. His father gives Wang Lung a freed slave as wife. By diligence and frugality the two manage to enlarge their property. But then a famine forces them to leave their land and live in the town. However it turns out to be a blessing in disguise for them...,English,USA,0,7.8,3384,tt0028944,93,7.3,14,13,1,78,3.7,1040,2006-01-30T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Dead_End_(1937_film),900000,0,false,0,4,Dead End,1937-01-31T21:00:00.000Z,PASSED,1937-08-26T21:00:00.000Z,93,Crime,William Wyler,"Lillian Hellman (screen play), Sidney Kingsley (based upon the play by)","Sylvia Sidney, Joel McCrea, Humphrey Bogart, Wendy Barrie","The Dead End Kids are introduced in their intricate East Side slum, overlooked by the apartments of the rich. Their antics, some funny, some vicious, alternate with subplots: unemployed architect Dave is torn between Drina, sweet but equally poor, and Kay, a rich man's mistress; gangster Baby Face Martin returns to his old neighborhood and finds that nobody is glad to see him. Then violent crime, both juvenile and adult, impacts the neighborhood and its people.",English,USA,0,7.5,4173,tt0028773,89,7.2,9,8,1,79,3.6,1954,2005-03-07T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Lost_Horizon_(1937_film),2000000,0,false,2,7,Lost Horizon,1937-01-31T21:00:00.000Z,UNRATED,1937-08-31T21:00:00.000Z,132,Adventure,Frank Capra,"Robert Riskin (screenplay), James Hilton (novel)","Ronald Colman, Jane Wyatt, Edward Everett Horton, John Howard","British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway.",English,USA,0,7.8,8901,tt0029162,100,7.6,10,10,0,82,3.8,5444,1999-08-30T20:00:00.000Z,Sony Pictures,1930s
https://en.wikipedia.org/wiki/One_Hundred_Men_and_a_Girl,0,0,false,1,5,One Hundred Men and a Girl,1937-01-31T21:00:00.000Z,APPROVED,1937-09-04T21:00:00.000Z,85,Comedy,Henry Koster,"Bruce Manning (original screen play), Charles Kenyon (original screen play), James Mulhauser (original screen play), Hanns Kräly (based on an idea by)","Deanna Durbin, Leopold Stokowski, Adolphe Menjou, Alice Brady","The daughter of a struggling musician forms a symphony orchestra made up of his unemployed friends and through persistence, charm and a few misunderstandings, is able to get Leopold Stokowski to lead them in a concert that leads to a radio contract.",English,USA,0,6.9,660,tt0029347,83,7.6,6,5,1,56,3.4,155,1995-01-16T21:00:00.000Z,Universal,1930s
https://en.wikipedia.org/wiki/The_Life_of_Emile_Zola,0,0,true,3,10,The Life of Emile Zola,1937-01-31T21:00:00.000Z,NOT RATED,1937-10-01T21:00:00.000Z,116,Biography,William Dieterle,"Norman Reilly Raine (screen play), Heinz Herald (screen play), Geza Herczeg (screen play), Heinz Herald (story), Geza Herczeg (story), Matthew Josephson (source material ""Zola and His Time"")","Paul Muni, Gale Sondergaard, Joseph Schildkraut, Gloria Holden","Fictionalized account of the life of famed French author Emile Zola. As portrayed in the film, he was a penniless writer sharing an apartment in Paris with painter Paul Cezanne when he finally wrote a best-seller, Nana. He has always had difficulty holding onto a job as he is quite outspoken, being warned on several occasions by the public prosecutor that he risks charges if he does not temper his writings. The bulk of the film deals with his involvement in the case of Captain Alfred Dreyfus who was falsely convicted of giving secret military information to the Germans and sentenced to life imprisonment on Devils Island. Antisemitism played an important role in the real-life case but is hardly mentioned in the film. Even after the military found definitive evidence that Dreyfus was innocent, the army decided to cover it up rather than face the scandal of having arbitrarily convicted the wrong man. Zola's famous letter, J'Accuse (I Accuse), led to his own trial for libel where he was found guilty and forced to flee to England. Dreyfus was eventually exonerated and restored to his military rank.",English,USA,0,7.3,4514,tt0029146,74,7,23,17,6,73,3.6,2243,2005-01-31T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Stage_Door,952000,1762000,false,0,4,Stage Door,1937-01-31T21:00:00.000Z,APPROVED,1937-10-07T21:00:00.000Z,92,Comedy,Gregory La Cava,"Morrie Ryskind (screen play), Anthony Veiller (screen play), Edna Ferber (from the play by), George S. Kaufman (from the play by)","Katharine Hepburn, Ginger Rogers, Adolphe Menjou, Gail Patrick","Terry Randall, rich society beauty, has decided to see if she can break into the Broadway theatre scene without her family connections. She goes to live in a theatrical boarding house and finds her life caught up with those of the other inmates and the ever-present disappointment that theatrical hopefuls must live with. Her smart-mouth roommate, Jean, is approached by a powerful producer for more than just a role. And Terry's father has decided to give her career the shove by backing a production for her to star in, in which she's sure to flop. But his machinations hurt more than just Terry.",English,USA,0,7.9,5581,tt0029604,95,8.8,21,20,1,87,3.9,4733,2005-02-28T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/The_Awful_Truth,0,3000000,false,1,6,The Awful Truth,1937-01-31T21:00:00.000Z,NOT RATED,1937-10-20T21:00:00.000Z,90,Comedy,Leo McCarey,"Viña Delmar (screen play), Arthur Richman (based on a play by)","Irene Dunne, Cary Grant, Ralph Bellamy, Alexander D'Arcy","Before their divorce becomes final, Jerry and Lucy Warriner both do their best to ruin each other's plans for remarriage, Jerry to haughty socialite Molly Lamont, she to oil-rich bumpkin Daniel Leeson. Among their strategies: Jerry's court-decreed visitation rights with Mr. Smith, their pet fox terrier, and Lucy doing her most flamboyant Dixie Belle Lee impersonation as Jerry's brassy ""sister"" before his prospective bride's scandalized family.",English,USA,0,8,12846,tt0028597,91,8,23,21,2,88,4,7448,2003-03-10T21:00:00.000Z,Columbia,1930s
https://en.wikipedia.org/wiki/Jezebel_(film),1250000,0,false,2,5,Jezebel,1938-01-31T21:00:00.000Z,APPROVED,1938-03-25T21:00:00.000Z,103,Drama,William Wyler,"Clements Ripley (screen play), Abem Finkel (screen play), John Huston (screen play), Owen Davis (from the play by)","Bette Davis, Henry Fonda, George Brent, Margaret Lindsay",A haughty headstrong Southern Belle in Antebellum Louisiana loses her fiance due to her stubborn vanity and pride and vows to get him back.,English,USA,0,7.6,8401,tt0030287,94,7.5,16,15,1,82,3.8,5525,1997-09-30T20:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/In_Old_Chicago,0,0,false,2,6,In Old Chicago,1937-01-31T21:00:00.000Z,APPROVED,1938-04-14T21:00:00.000Z,96,Action,Henry King,"Lamar Trotti (screen play), Sonya Levien (screen play), Niven Busch (based on a story by)","Tyrone Power, Alice Faye, Don Ameche, Alice Brady","Story of the great fire of 1871. Fictional story of two sons of Mrs. O'Leary (the owner of the cow which started the fire), one a rogue (Power) the other a lawyer (Ameche). One of the most expensive films of its time ($1.8 million).",English,USA,0,6.9,1456,tt0029047,67,6.3,9,6,3,54,3.4,1158,2005-08-08T20:00:00.000Z,20th Century Fox,1930s
https://en.wikipedia.org/wiki/Test_Pilot_(film),1701000,3903000,false,0,3,Test Pilot,1938-01-31T21:00:00.000Z,PASSED,1938-04-21T21:00:00.000Z,118,Drama,Victor Fleming,"Vincent Lawrence (screen play), Waldemar Young (screen play), Frank Wead (original story)","Clark Gable, Myrna Loy, Spencer Tracy, Lionel Barrymore","Jim Lane is a test pilot, whose professional life is dangerous, and whose personal life compensates for that danger by fast living and recklessness. As such, he lives from paycheck to paycheck, and is often in debt, but knows his lucrative job will eventually get him out of those debts. On a coast to coast record attempt speed flight, Jim's plane, the Drake Bullet (named after the company's owner), hits some mechanical problems and Jim is forced to make an emergency landing on a farmer's field in Kansas. The farm belongs to the Barton family, whose straight talking daughter, Ann Barton, falls for Jim, and visa versa. They impulsively decide to get married and live in New York. Jim's sidekick and mechanic, ""Gunner"" Morris, doesn't know if Jim and marriage go hand in hand, both because of the type of person he is and his profession. Ann too soon learns that she plays second fiddle to Jim's work, she referring to the sky as Jim's mistress. Ann also truly comes to understand the dangers of Jim's work, he who is often required to push the planes beyond their physical limits. With each flight, Ann fears that she will become a widow, as she has seen it before with the wives of Jim's colleagues. Can Jim and Ann's marriage survive the many pressures stemming from Jim's life as a test pilot?",English,USA,0,6.9,1436,tt0030848,71,7.2,7,5,2,68,3.5,407,1991-12-10T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/The_Adventures_of_Robin_Hood_(film),2033000,3981000,false,3,4,The Adventures of Robin Hood,1938-01-31T21:00:00.000Z,PG,1938-05-13T21:00:00.000Z,102,Action,"Michael Curtiz, William Keighley","Norman Reilly Raine (original screenplay: based upon ancient Robin Hood legends), Seton I. Miller (original screenplay: based upon ancient Robin Hood legends)","Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains","Sir Robin of Locksley, defender of downtrodden Saxons, runs afoul of Norman authority and is forced to turn outlaw. With his band of Merry Men, he robs from the rich, gives to the poor and still has time to woo the lovely Maid Marian, and foil the cruel Sir Guy of Gisbourne, and keep the nefarious Prince John off the throne.",English,USA,97,8,37151,tt0029843,100,8.9,44,44,0,89,3.7,33234,2003-09-29T20:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Four_Daughters,0,0,false,0,5,Four Daughters,1938-01-31T21:00:00.000Z,APPROVED,1938-08-08T21:00:00.000Z,90,Drama,Michael Curtiz,"Julius J. Epstein (screen play), Lenore J. Coffee (screen play), Fannie Hurst (from the Cosmopolitan Magazine story by)","Claude Rains, Jeffrey Lynn, John Garfield, Frank McHugh","Adam Lemp, the Dean of the Briarwood Music Foundation, has passed on his love of music to his four early adult daughters - Thea, Emma, Kay and Ann - who live with him and his sister, the girls' Aunt Etta, in the long time family home. Of the four, Kay has the greatest promise as a musical performer, specifically as a singer. Theirs is a loving family, however much the girls exasperate their father with their love of popular music, since he loves only the classics, most specifically Beethoven. The girls support each other however they can, but each is an individual with her own distinct personality and wants, including the type of man each wants as a husband. Practical but deep in her heart romantic Emma has long been courted by their next door neighbor, unassuming florist Ernest Talbot, and clever Thea wants to be Mrs. Ben Crowley, he a wealthy up and coming banker with prospects. Only the youngest, the fun loving Ann, states that she doesn't want to get married. Their collective lives change with the entry into their lives of two men. The first is Adam's old friend's son, popular music composer and conductor Felix Deitz, who easily gets a job at the foundation using his natural and sincere charm which he applies to all equally. Many women misconstrue that charm for romantic interest. The second is Felix's acquaintance, musician Mickey Borden, who he hires to orchestrate his latest composition. Mickey has a chip on his shoulders about what life has dealt him, which he uses in turn as a reason for living a reckless life. The two men make each of the four daughters reexamine what she thinks she wants in life, or more precisely who she wants, which for all may be the same person.",English,USA,0,7,1167,tt0030149,100,7,8,8,0,81,3.8,396,1992-03-24T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Alexander%27s_Ragtime_Band_(film),2275000,3600000,false,1,6,Alexander's Ragtime Band,1938-01-31T21:00:00.000Z,APPROVED,1938-08-15T21:00:00.000Z,106,Drama,Henry King,"Kathryn Scola (screen play), Lamar Trotti (screen play), Richard Sherman (adaptation)","Tyrone Power, Alice Faye, Don Ameche, Ethel Merman","Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.",English,USA,0,7,1328,tt0029852,80,7,5,4,1,49,3.2,1399,2004-09-06T20:00:00.000Z,20th Century Fox,1930s
https://en.wikipedia.org/wiki/Boys_Town_(1938_film),772000,4058000,false,2,5,Boys Town,1938-01-31T21:00:00.000Z,PASSED,1938-09-08T21:00:00.000Z,96,Biography,Norman Taurog,"John Meehan (screenplay), Dore Schary (screenplay), Dore Schary (original story), Eleanore Griffin (original story)","Spencer Tracy, Mickey Rooney, Henry Hull, Leslie Fenton","Against all odds Father Flanagan starts ""Boys' Town"" after hearing a convict's story. Whitey Marsh comes there. He runs away but, hungry, returns. He runs away again but, when friend Pee Wee is hit by a car, returns. He runs away and joins his brother's gang. Flanagan and the boys capture the crooks and the reward saves the town.",English,USA,0,7.3,3779,tt0029942,89,7.2,19,17,2,82,3.7,4153,2005-11-07T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Grand_Illusion_(film),0,0,false,0,1,La Grande Illusion,1937-01-31T21:00:00.000Z,UNRATED,1938-09-11T21:00:00.000Z,114,Drama,Jean Renoir,"Charles Spaak (scenario and dialogue), Jean Renoir (scenario and dialogue)","Jean Gabin, Dita Parlo, Pierre Fresnay, Erich von Stroheim","During 1st WW, two French officers are captured. Captain De Boeldieu is an aristocrat while Lieutenant Marechal was a mechanic in civilian life. They meet other prisoners from various backgrounds, as Rosenthal, son of wealthy Jewish bankers. They are separated from Rosenthal before managing to escape. A few months later, they meet again in a fortress commanded by the aristocrat Van Rauffenstein. De Boeldieu strikes up a friendship with him but Marechal and Rosenthal still want to escape...",French,France,0,8.2,24312,tt0028950,97,9.4,63,61,2,92,4.3,11265,1998-03-23T21:00:00.000Z,Rialto Pictures,1930s
https://en.wikipedia.org/wiki/The_Citadel_(film),1012000,987000,false,0,4,The Citadel,1938-01-31T21:00:00.000Z,PASSED,1938-10-28T21:00:00.000Z,110,Drama,King Vidor,"Ian Dalrymple (screen play), Frank Wead (screen play), Elizabeth Hill (screen play), Emlyn Williams (additional dialogue), A.J. Cronin (based on the novel: ""The Citadel"" by)","Robert Donat, Rosalind Russell, Ralph Richardson, Rex Harrison","Andrew Manson, a young, enthusiastic doctor takes his first job in a Welsh mining town, and begins to wonder at the persistent cough many of the miners have. When his attempts to prove its cause are thwarted, he moves to London. His new practice does badly. But when a friend shows him how to make a lucrative practice from rich hypochondriacs, it will take a great shock to show him what the truth of being a doctor really is.",English,UK,0,7.3,1392,tt0029995,86,8,7,6,1,67,3.5,391,2009-03-22T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/You_Can%27t_Take_It_With_You_(film),1644736,2137575,true,2,7,You Can't Take It With You,1938-01-31T21:00:00.000Z,APPROVED,1938-11-02T21:00:00.000Z,126,Comedy,Frank Capra,"Robert Riskin (screen play), George S. Kaufman (based upon the play by), Moss Hart (based upon the play by)","Jean Arthur, Lionel Barrymore, James Stewart, Edward Arnold","The stenographer Alice Sycamore is in love with her boss Tony Kirby, who is the vice-president of the powerful company owned by his greedy father Anthony P. Kirby. Kirby Sr. is dealing a monopoly in the trade of weapons, and needs to buy one last house in a twelve block area owned by Alice's grandparent Martin Vanderhof. However, Martin is the patriarch of an anarchic and eccentric family where the members do not care for money but for having fun and making friends. When Tony proposes Alice, she states that it would be mandatory to introduce her simple and lunatic family to the snobbish Kirbys, and Tone decides to visit Alice with his parents one day before the scheduled. There is an inevitable clash of classes and lifestyles, the Kirbys spurn the Sycamores and Alice breaks with Tony, changing the lives of the Kirby family.",English,USA,0,8,16849,tt0030993,94,7.6,31,29,2,89,4,9215,2003-02-17T21:00:00.000Z,Columbia,1930s
https://en.wikipedia.org/wiki/Stagecoach_(1939_film),531374,1103757,false,2,7,Stagecoach,1939-01-31T21:00:00.000Z,NOT RATED,1939-03-01T21:00:00.000Z,96,Adventure,John Ford,"Ernest Haycox (original story), Dudley Nichols (screen play)","Claire Trevor, John Wayne, Andy Devine, John Carradine","A simple stagecoach trip is complicated by the fact that Geronimo is on the warpath in the area. The passengers on the coach include a a drunken doctor, two women, a bank manager who has taken off with his client's money, and the famous Ringo Kid, among others.",English,USA,0,7.9,28907,tt0031971,100,9.2,36,36,0,86,3.9,14104,1997-10-29T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/Pygmalion_(1938_film),174000,1400000,false,1,4,Pygmalion,1938-01-31T21:00:00.000Z,NOT RATED,1939-03-02T21:00:00.000Z,96,Comedy,"Anthony Asquith, Leslie Howard","George Bernard Shaw (play), George Bernard Shaw (scenario and dialogue), W.P. Lipscomb (scenario), Cecil Lewis (scenario)","Leslie Howard, Wendy Hiller, Wilfrid Lawson, Marie Lohr",Shaw's play in which a Victorian dialect expert bets that he can teach a lower-class girl to speak proper English and thus be taken for a lady.,English,UK,0,7.9,5731,tt0030637,94,8.2,16,15,1,85,3.8,3345,2000-09-18T20:00:00.000Z,Criterion Collection,1930s
https://en.wikipedia.org/wiki/Love_Affair_(1939_film),860000,1750000,false,0,6,Love Affair,1939-01-31T21:00:00.000Z,APPROVED,1939-04-06T21:00:00.000Z,87,Comedy,Leo McCarey,"Delmer Daves (screen play), Donald Ogden Stewart (screen play), Mildred Cram (story), Leo McCarey (story)","Irene Dunne, Charles Boyer, Maria Ouspenskaya, Lee Bowman","French playboy Michel Marnet and American Terry McKay fall in love aboard ship. They arrange to reunite 6 months later, after Michel has had a chance to earn a decent living.",English,USA,0,7.4,2891,tt0031593,86,8,7,6,1,72,3.7,1632,1998-06-11T20:00:00.000Z,Madacy Entertainment,1930s
https://en.wikipedia.org/wiki/Wuthering_Heights_(1939_film),0,624643,false,1,8,Wuthering Heights,1939-01-31T21:00:00.000Z,PASSED,1939-04-06T21:00:00.000Z,103,Drama,William Wyler,"Charles MacArthur (screen play), Ben Hecht (screen play), Emily Brontë (from the novel by)","Merle Oberon, Laurence Olivier, David Niven, Flora Robson","The story of unfortunate lovers Heathcliff and Cathy who, despite a deep affection for one another, are forced by circumstance and prejudice to live their apart. Heathcliff and Cathy first meet as children when her father brings the abandoned boy to live with them. When the old man dies several years later Cathy's brother, now the master of the estate, turns Heathcliff out forcing him to live with the servants and working as a stable boy. The barrier of class comes between them and she eventually marries a rich neighbor, Mr. Edgar Linton, at which point Heathcliff disappears. He returns several years later, now a rich man but little can be done.",English,USA,0,7.7,12084,tt0032145,100,8.1,19,19,0,85,3.9,8627,1997-10-27T21:00:00.000Z,United Artists,1930s
